2026-08-10 14:42:21.271 | INFO     | core.sync_service:run:59 - 处理:迈本建行
2026-08-10 14:42:21.375 | WARNING  | core.sync_service:run:69 - 迈本建行非日记账格式，跳过
2026-08-10 14:42:21.375 | INFO     | core.sync_service:run:59 - 处理:迈本建行外外币户
2026-08-10 14:42:21.454 | WARNING  | core.sync_service:run:69 - 迈本建行外外币户非日记账格式，跳过
2026-08-10 14:42:21.454 | INFO     | core.sync_service:run:59 - 处理:迈本招行保证金户
2026-08-10 14:42:21.567 | WARNING  | core.sync_service:run:69 - 迈本招行保证金户非日记账格式，跳过
2026-08-10 14:42:21.567 | INFO     | core.sync_service:run:59 - 处理:迈本石家庄承兑
2026-08-10 14:42:21.688 | WARNING  | core.sync_service:run:69 - 迈本石家庄承兑非日记账格式，跳过
2026-08-10 14:42:21.688 | INFO     | core.sync_service:run:59 - 处理:迈本仪器（交行）
2026-08-10 14:43:21.260 | INFO     | __main__:main:15 - 开始同步
2026-08-10 14:43:21.343 | INFO     | core.sync_service:run:59 - 处理:各账户余额表
2026-08-10 14:43:21.403 | WARNING  | core.sync_service:run:69 - 各账户余额表非日记账格式，跳过
2026-08-10 14:43:21.403 | INFO     | core.sync_service:run:59 - 处理:承兑余额表
2026-08-10 14:43:21.490 | WARNING  | core.sync_service:run:69 - 承兑余额表非日记账格式，跳过
2026-08-10 14:43:21.490 | INFO     | core.sync_service:run:59 - 处理:迈本石家庄招行
2026-08-10 14:43:23.989 | INFO     | core.sync_service:run:114 - 迈本石家庄招行 收入:1 支出:3
2026-08-10 14:43:23.989 | INFO     | core.sync_service:run:59 - 处理:迈本交行
2026-08-10 14:43:26.602 | INFO     | core.sync_service:run:114 - 迈本交行 收入:1 支出:3
2026-08-10 14:43:26.602 | INFO     | core.sync_service:run:59 - 处理:迈本建行
2026-08-10 14:58:15.790 | INFO     | __main__:main:15 - 开始同步
2026-08-10 14:58:15.875 | INFO     | core.sync_service:run:65 - 发现日记账Sheet数量:40
2026-08-10 14:58:15.876 | INFO     | core.sync_service:run:74 - 开始处理:各账户余额表
2026-08-10 14:58:15.939 | WARNING  | core.sync_service:run:96 - 各账户余额表不是有效日记账格式，跳过
2026-08-10 14:58:15.940 | INFO     | core.sync_service:run:74 - 开始处理:承兑余额表
2026-08-10 14:58:16.030 | WARNING  | core.sync_service:run:96 - 承兑余额表不是有效日记账格式，跳过
2026-08-10 14:58:16.031 | INFO     | core.sync_service:run:74 - 开始处理:迈本石家庄招行
2026-08-10 14:58:17.341 | INFO     | core.sync_service:run:175 - 迈本石家庄招行收入写入收入数据:1条
2026-08-10 14:58:18.663 | INFO     | core.sync_service:run:218 - 迈本石家庄招行支出写入支出数据:3条
2026-08-10 14:58:18.664 | INFO     | core.sync_service:run:74 - 开始处理:迈本交行
2026-08-10 14:58:20.035 | INFO     | core.sync_service:run:175 - 迈本交行收入写入收入数据:1条
2026-08-10 14:58:21.297 | INFO     | core.sync_service:run:218 - 迈本交行支出写入支出数据:3条
2026-08-10 14:58:21.297 | INFO     | core.sync_service:run:74 - 开始处理:迈本建行
2026-08-10 14:58:21.851 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本建行收入
2026-08-10 14:58:22.262 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本建行支出
2026-08-10 14:58:22.262 | INFO     | core.sync_service:run:74 - 开始处理:迈本建行外外币户
2026-08-10 14:58:22.761 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本建行外外币户收入
2026-08-10 14:58:23.164 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本建行外外币户支出
2026-08-10 14:58:23.164 | INFO     | core.sync_service:run:74 - 开始处理:迈本招行保证金户
2026-08-10 14:58:23.683 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本招行保证金户收入
2026-08-10 14:58:24.057 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本招行保证金户支出
2026-08-10 14:58:24.057 | INFO     | core.sync_service:run:74 - 开始处理:迈本石家庄承兑
2026-08-10 14:58:25.386 | INFO     | core.sync_service:run:175 - 迈本石家庄承兑收入写入收入数据:1条
2026-08-10 14:58:26.650 | INFO     | core.sync_service:run:218 - 迈本石家庄承兑支出写入支出数据:3条
2026-08-10 14:58:26.650 | INFO     | core.sync_service:run:74 - 开始处理:迈本仪器（交行）
2026-08-10 14:58:27.224 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本仪器（交行）收入
2026-08-10 14:58:27.641 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本仪器（交行）支出
2026-08-10 14:58:27.641 | INFO     | core.sync_service:run:74 - 开始处理:仪器交行（数币户）
2026-08-10 14:58:27.730 | INFO     | core.sync_service:run:74 - 开始处理:仪器承兑
2026-08-10 14:58:28.236 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:仪器承兑收入
2026-08-10 14:58:28.644 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:仪器承兑支出
2026-08-10 14:58:28.644 | INFO     | core.sync_service:run:74 - 开始处理:北威
2026-08-10 14:58:28.732 | WARNING  | core.sync_service:run:96 - 北威不是有效日记账格式，跳过
2026-08-10 14:58:28.733 | INFO     | core.sync_service:run:74 - 开始处理:迈本成都
2026-08-10 14:58:29.256 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本成都收入
2026-08-10 14:58:29.662 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本成都支出
2026-08-10 14:58:29.662 | INFO     | core.sync_service:run:74 - 开始处理:迈本成都承兑
2026-08-10 14:58:30.156 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本成都承兑收入
2026-08-10 14:58:30.557 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本成都承兑支出
2026-08-10 14:58:30.557 | INFO     | core.sync_service:run:74 - 开始处理:迈本沈阳
2026-08-10 14:58:31.075 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本沈阳收入
2026-08-10 14:58:31.443 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本沈阳支出
2026-08-10 14:58:31.443 | INFO     | core.sync_service:run:74 - 开始处理:迈本沈阳承兑
2026-08-10 14:58:31.950 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本沈阳承兑收入
2026-08-10 14:58:32.355 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本沈阳承兑支出
2026-08-10 14:58:32.355 | INFO     | core.sync_service:run:74 - 开始处理:迈本苏州
2026-08-10 14:58:32.843 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本苏州收入
2026-08-10 14:58:33.229 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本苏州支出
2026-08-10 14:58:33.229 | INFO     | core.sync_service:run:74 - 开始处理:迈本苏州承兑
2026-08-10 14:58:33.730 | WARNING  | core.sync_service:run:167 - 收入账不存在Sheet:迈本苏州承兑收入
2026-08-10 14:58:34.151 | WARNING  | core.sync_service:run:208 - 支出账不存在Sheet:迈本苏州承兑支出
2026-08-10 14:58:34.151 | INFO     | core.sync_service:run:74 - 开始处理:长春奥强
2026-08-10 14:58:34.274 | INFO     | core.sync_service:run:74 - 开始处理:苏州澳强
2026-08-10 14:58:34.462 | INFO     | core.sync_service:run:74 - 开始处理:天津富麦
2026-08-10 14:58:34.554 | INFO     | core.sync_service:run:74 - 开始处理:迪青
2026-08-10 14:58:34.668 | INFO     | core.sync_service:run:74 - 开始处理:义岭
